#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
3312231	9839	5928	115175	111863	HRIHFB2411	-	ZEB2	RBBP4	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	NURF55|RBAP48|lin-53	Affinity Capture-MS	physical	Huang W (2021)	PUBMED:34026424	9606	9606	High Throughput	-	-	-	-	BIOGRID	O60315	-	NP_055610|NP_001165124	Q09028	-	NP_001128728|NP_005601|NP_001128727	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3312232	9839	53615	115175	119788	HRIHFB2411	-	ZEB2	MBD3	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	-	Affinity Capture-MS	physical	Huang W (2021)	PUBMED:34026424	9606	9606	High Throughput	-	-	-	-	BIOGRID	O60315	-	NP_055610|NP_001165124	O95983	-	NP_001268383|NP_001268382	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3312240	9839	1642	115175	108009	HRIHFB2411	-	ZEB2	DDB1	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	DDBA|UV-DDB1|XAP1|XPCE|XPE|XPE-BF	Affinity Capture-Western	physical	Huang W (2021)	PUBMED:34026424	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O60315	-	NP_055610|NP_001165124	Q16531	-	NP_001914	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3312241	9839	8450	115175	114028	HRIHFB2411	-	ZEB2	CUL4B	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	Affinity Capture-Western	physical	Huang W (2021)	PUBMED:34026424	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O60315	-	NP_055610|NP_001165124	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3312242	9839	9112	115175	114562	HRIHFB2411	-	ZEB2	MTA1	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	-	Affinity Capture-Western	physical	Huang W (2021)	PUBMED:34026424	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O60315	-	NP_055610|NP_001165124	Q13330	Q9BRL8	NP_004680|NP_001190187	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3312243	9839	9219	115175	114652	HRIHFB2411	-	ZEB2	MTA2	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	MTA1L1|PID	Affinity Capture-Western	physical	Huang W (2021)	PUBMED:34026424	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O60315	-	NP_055610|NP_001165124	O94776	A0A024R534	NP_001317221|NP_004730	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3312244	9839	3065	115175	109315	HRIHFB2411	RP4-811H24.2	ZEB2	HDAC1	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	GON-10|HD1|RPD3|RPD3L1	Affinity Capture-Western	physical	Huang W (2021)	PUBMED:34026424	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O60315	-	NP_055610|NP_001165124	Q13547	Q6IT96	NP_004955	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3312245	9839	3066	115175	109316	HRIHFB2411	-	ZEB2	HDAC2	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	HD2|RPD3|YAF1	Affinity Capture-Western	physical	Huang W (2021)	PUBMED:34026424	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O60315	-	NP_055610|NP_001165124	Q92769	-	NP_001518	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3312246	9839	53615	115175	119788	HRIHFB2411	-	ZEB2	MBD3	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	-	Affinity Capture-Western	physical	Huang W (2021)	PUBMED:34026424	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O60315	-	NP_055610|NP_001165124	O95983	-	NP_001268383|NP_001268382	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3312248	9839	9978	115175	115301	HRIHFB2411	RP11-554C12.1	ZEB2	RBX1	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	BA554C12.1|RNF75|ROC1	Affinity Capture-Western	physical	Huang W (2021)	PUBMED:34026424	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O60315	-	NP_055610|NP_001165124	P62877	-	NP_055063	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3312252	1642	9839	108009	115175	-	HRIHFB2411	DDB1	ZEB2	DDBA|UV-DDB1|XAP1|XPCE|XPE|XPE-BF	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Reconstituted Complex	physical	Huang W (2021)	PUBMED:34026424	9606	9606	Low Throughput	-	-	Sources of DDB1 and ZEB2 not clear	-	BIOGRID	Q16531	-	NP_001914	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3312253	9112	9839	114562	115175	-	HRIHFB2411	MTA1	ZEB2	-	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Reconstituted Complex	physical	Huang W (2021)	PUBMED:34026424	9606	9606	Low Throughput	-	-	Sources of MTA1 and ZEB2 not clear	-	BIOGRID	Q13330	Q9BRL8	NP_004680|NP_001190187	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3312256	8450	9839	114028	115175	-	HRIHFB2411	CUL4B	ZEB2	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Co-localization	physical	Huang W (2021)	PUBMED:34026424	9606	9606	Low Throughput	-	-	ChIP	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3313235	6862	9839	112726	115175	RP11-459F1.1	HRIHFB2411	T	ZEB2	SAVA|TFT	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical		PUBMED:35140242	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	O15178	-	NP_001257413|NP_003172	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3313737	2004	9839	108319	115175	-	HRIHFB2411	ELK3	ZEB2	ERP|NET|SAP2	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical		PUBMED:35140242	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	P41970	A0A024RBE2	NP_005221	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3314137	54738	9839	120120	115175	-	HRIHFB2411	FEV	ZEB2	HSRNAFEV|PET-1	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical		PUBMED:35140242	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	Q99581	-	NP_059991	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3314468	2300	9839	108589	115175	-	HRIHFB2411	FOXL1	ZEB2	FKH6|FKHL11|FREAC7	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical		PUBMED:35140242	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	Q12952	Q498Y4	NP_005241	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3314603	2624	9839	108894	115175	-	HRIHFB2411	GATA2	ZEB2	DCML|IMD21|MONOMAC|NFE1B	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical		PUBMED:35140242	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	P23769	-	NP_001139134|NP_116027|NP_001139133	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3314978	2019	9839	108334	115175	-	HRIHFB2411	EN1	ZEB2	-	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical		PUBMED:35140242	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	Q05925	-	NP_001417	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3315063	6928	9839	112790	115175	-	HRIHFB2411	HNF1B	ZEB2	FJHN|HNF-1B|HNF1beta|HNF2|HPC11|LF-B3|LFB3|MODY5|TCF-2|TCF2|VHNF1	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical		PUBMED:35140242	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	P35680	E0YMJ6|Q6FHW6	NP_000449|NP_001159395|NP_001291215	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3315235	3172	9839	109414	115175	RP5-1013A22.1	HRIHFB2411	HNF4A	ZEB2	FRTS4|HNF4|HNF4a7|HNF4a8|HNF4a9|HNF4alpha|MODY|MODY1|NR2A1|NR2A21|TCF|TCF14	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical		PUBMED:35140242	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	P41235	B9VVT8|F1D8T0|A0A087WXV4|F1D8T1|F1D8S2	NP_000448|NP_001245284|NP_001025175|NP_001025174|NP_849180|NP_849181|NP_001274111|NP_001274113|NP_001274112|NP_787110	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3315523	11278	9839	116434	115175	HSPC122	HRIHFB2411	KLF12	ZEB2	AP-2rep|AP2REP	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical		PUBMED:35140242	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	Q9Y4X4	Q8WWI3	NP_009180	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3315784	83855	9839	123771	115175	-	HRIHFB2411	KLF16	ZEB2	BTEB4|DRRF|NSLP2	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical		PUBMED:35140242	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	Q9BXK1	-	NP_114124	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3315969	51274	9839	119426	115175	-	HRIHFB2411	KLF3	ZEB2	BKLF	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical		PUBMED:35140242	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	P57682	A0A024R9T8	NP_057615	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3316084	9314	9839	114726	115175	RP11-150J11.1	HRIHFB2411	KLF4	ZEB2	EZF|GKLF	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical		PUBMED:35140242	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	O43474	-	NP_004226|NP_001300981	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3316271	11279	9839	116435	115175	RP13-1021K9.1	HRIHFB2411	KLF8	ZEB2	BKLF3|ZNF741	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical		PUBMED:35140242	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	O95600	Q05BZ3|A0A024R9X4	NP_001311034|NP_009181|NP_001152768|NP_001311031|NP_001311033	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3316570	9355	9839	114758	115175	-	HRIHFB2411	LHX2	ZEB2	LH2|hLhx2	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical		PUBMED:35140242	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	P50458	B3KNJ5	NP_004780	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3316735	8022	9839	113718	115175	-	HRIHFB2411	LHX3	ZEB2	CPHD3|LIM3|M2-LHX3	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical		PUBMED:35140242	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	Q9UBR4	F1T0D9|F1T0D5|F1T0D7	NP_055379|NP_835258	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3316961	4602	9839	110687	115175	RP1-32B1.1	HRIHFB2411	MYB	ZEB2	Cmyb|c-myb|c-myb_CDS|efg	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical		PUBMED:35140242	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	P10242	Q14025|Q708E9|Q708E3	NP_001155128|NP_001155129|NP_001123644|NP_001123645|NP_001155132|NP_001155131|NP_001155130|NP_005366	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3317127	4654	9839	110737	115175	-	HRIHFB2411	MYOD1	ZEB2	MYF3|MYOD|PUM|bHLHc1	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical		PUBMED:35140242	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	P15172	-	NP_002469	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3317368	4782	9839	110854	115175	-	HRIHFB2411	NFIC	ZEB2	CTF|CTF5|NF-I|NFI	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical		PUBMED:35140242	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	P08651	B7Z4T6	NP_001231931|NP_001231933|NP_001231934|NP_005588|NP_995315	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3317448	4784	9839	110856	115175	-	HRIHFB2411	NFIX	ZEB2	MRSHSS|NF1A|SOTOS2	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical		PUBMED:35140242	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	Q14938	D2DXM9|B4DHW2	NP_001257973|NP_001257972|NP_002492	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3317756	5080	9839	111114	115175	-	HRIHFB2411	PAX6	ZEB2	AN|AN2|D11S812E|FVH1|MGDA|WAGR	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical		PUBMED:35140242	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	P26367	F1T0F8|Q66SS1	NP_000271|NP_001595|NP_001245393|NP_001245392|NP_001245391|NP_001245394|NP_001121084	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3318004	7849	9839	113604	115175	-	HRIHFB2411	PAX8	ZEB2	-	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical		PUBMED:35140242	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	Q06710	R9W7C9|A0A024R4X8|A0A024R524	NP_054698|NP_039246|NP_003457|NP_039247	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3318906	121340	9839	125723	115175	-	HRIHFB2411	SP7	ZEB2	OI11|OI12|OSX|osterix	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical		PUBMED:35140242	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	Q8TDD2	A0A024RAY8	NP_690599|NP_001166938|NP_001287766	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3319288	7003	9839	112862	115175	-	HRIHFB2411	TEAD1	ZEB2	AA|NTEF-1|REF1|TCF-13|TCF13|TEAD-1|TEF-1	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical		PUBMED:35140242	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	P28347	Q59EF3	NP_068780	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3319403	3195	9839	109435	115175	-	HRIHFB2411	TLX1	ZEB2	HOX11|TCL3	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical		PUBMED:35140242	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	P31314	-	NP_001182446|NP_005512	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3319878	30813	9839	119037	115175	RP5-1025A1.1	HRIHFB2411	VSX1	ZEB2	CAASDS|KTCN|KTCN1|PPCD|PPCD1|PPD|RINX	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical		PUBMED:35140242	9606	9606	High Throughput	-	-	BioID|Filtered using SAINT software tools (cutoff 0.74) and CRAPome database	-	BIOGRID	Q9NZR4	-	NP_955457|NP_055403|NP_001243201|NP_001243200	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3352664	1457	9839	107841	115175	-	HRIHFB2411	CSNK2A1	ZEB2	CK2A1|CKII|CSNK2A3	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	P68400	-	NP_808228|NP_001886|NP_001349700|NP_001349699|NP_808227	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3353002	1459	9839	107842	115175	-	HRIHFB2411	CSNK2A2	ZEB2	CK2A2|CSNK2A1	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	P19784	-	NP_001887	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3353148	1460	9839	107843	115175	DADB-127H9.2	HRIHFB2411	CSNK2B	ZEB2	CK2B|CK2N|CSK2B|G5A	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	P67870	N0E4C7	NP_001269314|NP_001311	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3353279	1487	9839	107869	115175	-	HRIHFB2411	CTBP1	ZEB2	BARS	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	Q13363	X5D8Y5	NP_001319|NP_001012632|NP_001364119|NP_001364118|NP_001364122|NP_001364120|NP_001364121|NP_001364117|NP_001364116|NP_001364115	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3353297	1488	9839	107870	115175	RP11-59C5.2	HRIHFB2411	CTBP2	ZEB2	-	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	P56545	-	NP_001277143|NP_001307943|NP_073713|NP_001307941|NP_001277144|NP_001350437|NP_001077383|NP_001320|NP_001307942	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3357355	3065	9839	109315	115175	RP4-811H24.2	HRIHFB2411	HDAC1	ZEB2	GON-10|HD1|RPD3|RPD3L1	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	Q13547	Q6IT96	NP_004955	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3357409	3066	9839	109316	115175	-	HRIHFB2411	HDAC2	ZEB2	HD2|RPD3|YAF1	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	Q92769	-	NP_001518	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3366267	5928	9839	111863	115175	-	HRIHFB2411	RBBP4	ZEB2	NURF55|RBAP48|lin-53	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Affinity Capture-MS	physical	Cho NH (2022)	PUBMED:35271311	9606	9606	High Throughput	-	-	Bait generated from library of CRISPR-edited human embryonic kidney (HEK) 293T cell lines harboring fluorescent tags on individual proteins	-	BIOGRID	Q09028	-	NP_001128728|NP_005601|NP_001128727	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3511665	3020	9839	109272	115175	RP11-396C23.1	HRIHFB2411	H3F3A	ZEB2	H3.3A|H3F3	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical	Siddaway R (2022)	PUBMED:36089195	9606	9606	High Throughput	-	-	BioID|FDR less than or equal to 1%	-	BIOGRID	P84243	B2R4P9	NP_001365976|NP_002098|NP_001365974|NP_001365975|NP_001365972	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3517627	8352	9839	113948	115175	-	HRIHFB2411	HIST1H3C	ZEB2	H3.1|H3/c|H3FC	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical	Siddaway R (2022)	PUBMED:36089195	9606	9606	High Throughput	-	-	BioID|FDR less than or equal to 1%	-	BIOGRID	P68431	-	NP_003522	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3527801	23028	9839	116667	115175	RP1-184J9.1	HRIHFB2411	KDM1A	ZEB2	AOF2|BHC110|KDM1|LSD1	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical	Barnes CE (2022)	PUBMED:34709266	9606	9606	High Throughput	-	-	BioID|HEK293T cells	-	BIOGRID	O60341	-	NP_055828|NP_001350583|NP_001009999	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3528061	3065	9839	109315	115175	RP4-811H24.2	HRIHFB2411	HDAC1	ZEB2	GON-10|HD1|RPD3|RPD3L1	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical	Barnes CE (2022)	PUBMED:34709266	9606	9606	High Throughput	-	-	BioID|HEK293T cells	-	BIOGRID	Q13547	Q6IT96	NP_004955	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3529092	51317	9839	119468	115175	BM-006	HRIHFB2411	PHF21A	ZEB2	BHC80	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical	Barnes CE (2022)	PUBMED:34709266	9606	9606	High Throughput	-	-	BioID|HEK293T cells	-	BIOGRID	Q96BD5	-	NP_001095272|NP_057705	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3529535	23186	9839	116796	115175	-	HRIHFB2411	RCOR1	ZEB2	COREST|RCOR	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical	Barnes CE (2022)	PUBMED:34709266	9606	9606	High Throughput	-	-	BioID|HEK293T cells	-	BIOGRID	Q9UKL0	J3KN32	NP_055971	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3626804	351	9839	106848	115175	-	HRIHFB2411	APP	ZEB2	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Two-hybrid	physical	Viard J (2022)	PUBMED:35914814	9606	9606	High Throughput	-	-	-	-	BIOGRID	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3632652	6117	9839	112037	115175	-	HRIHFB2411	RPA1	ZEB2	HSSB|MST075|REPA1|RF-A|RP-A|RPA70	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical	Gall-Duncan T (2023)	PUBMED:37827155	9606	9606	High Throughput	-	-	>5 log2-fold enrichment and p value < 0.01 versus untransfected controls|BioID|HU treated HEK293T cells (6.1784 log2-fold enrichment)	-	BIOGRID	P27694	-	NP_002936|NP_001342049|NP_001342050	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3635094	6118	9839	112038	115175	RP4-547C9.3	HRIHFB2411	RPA2	ZEB2	REPA2|RP-A p32|RP-A p34|RPA32	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical	Gall-Duncan T (2023)	PUBMED:37827155	9606	9606	High Throughput	-	-	>5 log2-fold enrichment and p value < 0.01 versus untransfected controls|BioID|HU treated HEK293T cells (5.4114 log2-fold enrichment)|Untreated HEK293T cells (5.9692 log2-fold enrichment)	-	BIOGRID	P15927	B4DUL2	NP_001342057|NP_002937|NP_001284487|NP_001342058|NP_001273005	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3637870	6119	9839	112039	115175	-	HRIHFB2411	RPA3	ZEB2	REPA3	HSPC082|SIP-1|SIP1|SMADIP1|ZFHX1B	Proximity Label-MS	physical	Gall-Duncan T (2023)	PUBMED:37827155	9606	9606	High Throughput	-	-	>5 log2-fold enrichment and p value < 0.01 versus untransfected controls|BioID|Untreated HEK293T cells (6.7608 log2-fold enrichment)	-	BIOGRID	P35244	A4D105	NP_002938	O60315	-	NP_055610|NP_001165124	-	-	-	-	-	-	Homo sapiens	Homo sapiens
